folder_id,filename,path,folder_size,is_singleton,is_winnable,file_id,split,has_test_partner,is_test_query
CAUX.561.3,Kob58.35v.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.3/Kob58.35v.1.txt,1,True,False,378,test,False,False
CAUX.561.30,Kob58.40v.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.30/Kob58.40v.1.txt,1,True,False,379,train,False,False
CAUX.561.31,Kob58.40v.2.txt,/u/irowerojas/localLatin/canon/CAUX.561.31/Kob58.40v.2.txt,1,True,False,380,test,False,False
CAUX.561.32,Kob58.40v.3.txt,/u/irowerojas/localLatin/canon/CAUX.561.32/Kob58.40v.3.txt,1,True,False,381,test,False,False
CAUX.561.33,Kob58.41r.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.33/Kob58.41r.1.txt,1,True,False,382,train,False,False
CAUX.561.34,Kob58.40v.4.txt,/u/irowerojas/localLatin/canon/CAUX.561.34/Kob58.40v.4.txt,1,True,False,383,test,False,False
CAUX.561.35,Kob58.41r.2.txt,/u/irowerojas/localLatin/canon/CAUX.561.35/Kob58.41r.2.txt,1,True,False,384,test,False,False
CAUX.561.36,Kob58.41r.3.txt,/u/irowerojas/localLatin/canon/CAUX.561.36/Kob58.41r.3.txt,1,True,False,385,train,False,False
CAUX.561.38,Kob58.41r.4.txt,/u/irowerojas/localLatin/canon/CAUX.561.38/Kob58.41r.4.txt,1,True,False,386,test,False,False
CAUX.561.4,Kob58.36r.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.4/Kob58.36r.1.txt,1,True,False,387,test,False,False
CAUX.561.40,Kob58.41v.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.40/Kob58.41v.1.txt,1,True,False,388,train,False,False
CAUX.561.41,Kob58.41v.2.txt,/u/irowerojas/localLatin/canon/CAUX.561.41/Kob58.41v.2.txt,1,True,False,389,test,False,False
CAUX.561.42,Kob58.41v.3.txt,/u/irowerojas/localLatin/canon/CAUX.561.42/Kob58.41v.3.txt,1,True,False,390,test,False,False
CAUX.561.43,Kob58.42r.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.43/Kob58.42r.1.txt,1,True,False,391,test,False,False
CAUX.561.5,Kob58.36r.2.txt,/u/irowerojas/localLatin/canon/CAUX.561.5/Kob58.36r.2.txt,1,True,False,392,test,False,False
CAUX.561.6,Kob58.36r.3.txt,/u/irowerojas/localLatin/canon/CAUX.561.6/Kob58.36r.3.txt,1,True,False,393,test,False,False
CAUX.561.7,Kob58.36v.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.7/Kob58.36v.1.txt,1,True,False,394,test,False,False
CAUX.561.8,Kob58.36v.2.txt,/u/irowerojas/localLatin/canon/CAUX.561.8/Kob58.36v.2.txt,1,True,False,395,test,False,False
CAUX.561.9,Kob58.37r.1.txt,/u/irowerojas/localLatin/canon/CAUX.561.9/Kob58.37r.1.txt,1,True,False,396,test,False,False
CCHA.451.1,BN2123.103v.2.txt,/u/irowerojas/localLatin/canon/CCHA.451.1/BN2123.103v.2.txt,1,True,False,397,test,False,False
CCHA.451.10,BN2123.103v.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.10/BN2123.103v.3.txt,4,False,True,398,train,True,False
CCHA.451.10,BN2123.85r.5.txt,/u/irowerojas/localLatin/canon/CCHA.451.10/BN2123.85r.5.txt,4,False,True,399,test,True,True
CCHA.451.10,Brn425.57r.7.txt,/u/irowerojas/localLatin/canon/CCHA.451.10/Brn425.57r.7.txt,4,False,True,400,test,True,True
CCHA.451.10,D1723.557.4.txt,/u/irowerojas/localLatin/canon/CCHA.451.10/D1723.557.4.txt,4,False,True,401,train,True,False
CCHA.451.11,Brn425.64v.4.txt,/u/irowerojas/localLatin/canon/CCHA.451.11/Brn425.64v.4.txt,2,False,True,402,test,False,False
CCHA.451.11,D1723.563.7.txt,/u/irowerojas/localLatin/canon/CCHA.451.11/D1723.563.7.txt,2,False,True,403,train,False,False
CCHA.451.12,BN2123.84v.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.12/BN2123.84v.1.txt,1,True,False,404,test,False,False
CCHA.451.13,BN2123.86v.6.txt,/u/irowerojas/localLatin/canon/CCHA.451.13/BN2123.86v.6.txt,3,False,True,405,test,False,False
CCHA.451.13,Brn425.55v.10.txt,/u/irowerojas/localLatin/canon/CCHA.451.13/Brn425.55v.10.txt,3,False,True,406,train,False,False
CCHA.451.13,D1723.555.11.txt,/u/irowerojas/localLatin/canon/CCHA.451.13/D1723.555.11.txt,3,False,True,407,train,False,False
CCHA.451.16,Brn425.21r.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.16/Brn425.21r.1.txt,2,False,True,408,train,False,False
CCHA.451.16,D1723.525.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.16/D1723.525.1.txt,2,False,True,409,test,False,False
CCHA.451.17,Brn425.37v.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.17/Brn425.37v.3.txt,2,False,True,410,train,False,False
CCHA.451.17,D1723.540.2.txt,/u/irowerojas/localLatin/canon/CCHA.451.17/D1723.540.2.txt,2,False,True,411,test,False,False
CCHA.451.18,Brn425.29v.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.18/Brn425.29v.1.txt,2,False,True,412,test,False,False
CCHA.451.18,D1723.532.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.18/D1723.532.1.txt,2,False,True,413,train,False,False
CCHA.451.19,BN2123.76v.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.19/BN2123.76v.1.txt,1,True,False,414,test,False,False
CCHA.451.2,Brn425.58r.2.txt,/u/irowerojas/localLatin/canon/CCHA.451.2/Brn425.58r.2.txt,2,False,True,415,test,False,False
CCHA.451.2,D1723.558.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.2/D1723.558.1.txt,2,False,True,416,train,False,False
CCHA.451.20,BN2123.86r.4.txt,/u/irowerojas/localLatin/canon/CCHA.451.20/BN2123.86r.4.txt,1,True,False,417,train,False,False
CCHA.451.21,Brn425.32r.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.21/Brn425.32r.3.txt,2,False,True,418,train,False,False
CCHA.451.21,D1723.535.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.21/D1723.535.1.txt,2,False,True,419,test,False,False
CCHA.451.25,BN2123.84v.6.txt,/u/irowerojas/localLatin/canon/CCHA.451.25/BN2123.84v.6.txt,3,False,True,420,train,False,False
CCHA.451.25,Brn425.60r.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.25/Brn425.60r.1.txt,3,False,True,421,test,False,False
CCHA.451.25,D1723.559.6.txt,/u/irowerojas/localLatin/canon/CCHA.451.25/D1723.559.6.txt,3,False,True,422,train,False,False
CCHA.451.26,Brn425.39r.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.26/Brn425.39r.1.txt,2,False,True,423,train,False,False
CCHA.451.26,D1723.541.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.26/D1723.541.1.txt,2,False,True,424,test,False,False
CCHA.451.27,Brn425.23v.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.27/Brn425.23v.3.txt,2,False,True,425,train,False,False
CCHA.451.27,D1723.527.2.txt,/u/irowerojas/localLatin/canon/CCHA.451.27/D1723.527.2.txt,2,False,True,426,test,False,False
CCHA.451.3,Brn425.63r.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.3/Brn425.63r.3.txt,2,False,True,427,train,False,False
CCHA.451.3,D1723.562.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.3/D1723.562.3.txt,2,False,True,428,test,False,False
CCHA.451.4,Brn425.63v.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.4/Brn425.63v.1.txt,2,False,True,429,train,False,False
CCHA.451.4,D1723.562.4.txt,/u/irowerojas/localLatin/canon/CCHA.451.4/D1723.562.4.txt,2,False,True,430,test,False,False
CCHA.451.5,Brn425.51v.6.txt,/u/irowerojas/localLatin/canon/CCHA.451.5/Brn425.51v.6.txt,2,False,True,431,test,False,False
CCHA.451.5,D1723.551.5.txt,/u/irowerojas/localLatin/canon/CCHA.451.5/D1723.551.5.txt,2,False,True,432,train,False,False
CCHA.451.6,BN2123.84v.10.txt,/u/irowerojas/localLatin/canon/CCHA.451.6/BN2123.84v.10.txt,3,False,True,433,train,False,False
CCHA.451.6,Brn425.52r.1.txt,/u/irowerojas/localLatin/canon/CCHA.451.6/Brn425.52r.1.txt,3,False,True,434,train,False,False
CCHA.451.6,D1723.551.6.txt,/u/irowerojas/localLatin/canon/CCHA.451.6/D1723.551.6.txt,3,False,True,435,test,False,False
CCHA.451.7,Brn425.20v.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.7/Brn425.20v.3.txt,2,False,True,436,train,False,False
CCHA.451.7,D1723.524.10.txt,/u/irowerojas/localLatin/canon/CCHA.451.7/D1723.524.10.txt,2,False,True,437,test,False,False
CCHA.451.8,Brn425.20v.4.txt,/u/irowerojas/localLatin/canon/CCHA.451.8/Brn425.20v.4.txt,2,False,True,438,train,False,False
CCHA.451.8,D1723.524.11.txt,/u/irowerojas/localLatin/canon/CCHA.451.8/D1723.524.11.txt,2,False,True,439,test,False,False
CCHA.451.9,BN2123.95r.2.txt,/u/irowerojas/localLatin/canon/CCHA.451.9/BN2123.95r.2.txt,3,False,True,440,test,False,False
CCHA.451.9,Brn425.33v.2.txt,/u/irowerojas/localLatin/canon/CCHA.451.9/Brn425.33v.2.txt,3,False,True,441,train,False,False
CCHA.451.9,D1723.536.3.txt,/u/irowerojas/localLatin/canon/CCHA.451.9/D1723.536.3.txt,3,False,True,442,train,False,False
CCHL.647.12,WlfH1062.6v.2.txt,/u/irowerojas/localLatin/canon/CCHL.647.12/WlfH1062.6v.2.txt,1,True,False,443,test,False,False
CCHL.647.15,WlfH1062.6v.3.txt,/u/irowerojas/localLatin/canon/CCHL.647.15/WlfH1062.6v.3.txt,1,True,False,444,train,False,False
CCHL.647.16,WlfH1062.6v.4.txt,/u/irowerojas/localLatin/canon/CCHL.647.16/WlfH1062.6v.4.txt,1,True,False,445,test,False,False
CCHL.647.7,WlfH1062.6v.1.txt,/u/irowerojas/localLatin/canon/CCHL.647.7/WlfH1062.6v.1.txt,1,True,False,446,test,False,False
CCLE.535.12,BN2123.98v.2.txt,/u/irowerojas/localLatin/canon/CCLE.535.12/BN2123.98v.2.txt,1,True,False,447,train,False,False
CEPA.517.10,BN2123.85v.3.txt,/u/irowerojas/localLatin/canon/CEPA.517.10/BN2123.85v.3.txt,2,False,True,448,test,False,False
CEPA.517.10,WlfH1062.4r.2.txt,/u/irowerojas/localLatin/canon/CEPA.517.10/WlfH1062.4r.2.txt,2,False,True,449,train,False,False
CEPA.517.19,BN2123.87r.1.txt,/u/irowerojas/localLatin/canon/CEPA.517.19/BN2123.87r.1.txt,2,False,True,450,test,False,False
CEPA.517.19,WlfH1062.4r.4.txt,/u/irowerojas/localLatin/canon/CEPA.517.19/WlfH1062.4r.4.txt,2,False,True,451,train,False,False
CEPA.517.22,BN2123.87r.2.txt,/u/irowerojas/localLatin/canon/CEPA.517.22/BN2123.87r.2.txt,1,True,False,452,test,False,False
CEPA.517.26,BN2123.88r.8.txt,/u/irowerojas/localLatin/canon/CEPA.517.26/BN2123.88r.8.txt,1,True,False,453,test,False,False
CEPA.517.29,Brn425.18r.2.txt,/u/irowerojas/localLatin/canon/CEPA.517.29/Brn425.18r.2.txt,2,False,True,454,test,False,False
CEPA.517.29,D1723.522.5.txt,/u/irowerojas/localLatin/canon/CEPA.517.29/D1723.522.5.txt,2,False,True,455,train,False,False
CEPA.517.3,BN2123.77r.1.txt,/u/irowerojas/localLatin/canon/CEPA.517.3/BN2123.77r.1.txt,1,True,False,456,test,False,False
CEPA.517.30,BN2123.98v.3.txt,/u/irowerojas/localLatin/canon/CEPA.517.30/BN2123.98v.3.txt,1,True,False,457,train,False,False
CEPA.517.37,BN2123.77r.3.txt,/u/irowerojas/localLatin/canon/CEPA.517.37/BN2123.77r.3.txt,1,True,False,458,test,False,False
CEPA.517.38,WlfH1062.4r.5.txt,/u/irowerojas/localLatin/canon/CEPA.517.38/WlfH1062.4r.5.txt,1,True,False,459,test,False,False
CEPA.517.4,BN2123.97r.12.txt,/u/irowerojas/localLatin/canon/CEPA.517.4/BN2123.97r.12.txt,1,True,False,460,train,False,False
CEPA.517.40,BN2123.103v.4.txt,/u/irowerojas/localLatin/canon/CEPA.517.40/BN2123.103v.4.txt,1,True,False,461,test,False,False
CEPA.517.6,BN2123.86v.8.txt,/u/irowerojas/localLatin/canon/CEPA.517.6/BN2123.86v.8.txt,1,True,False,462,test,False,False
CEPA.517.8,WlfH1062.4r.3.txt,/u/irowerojas/localLatin/canon/CEPA.517.8/WlfH1062.4r.3.txt,1,True,False,463,test,False,False
CEPA.517.9,BN2123.85v.2.txt,/u/irowerojas/localLatin/canon/CEPA.517.9/BN2123.85v.2.txt,1,True,False,464,test,False,False
CEPA.517.9; anno 517,WlfH1062.4r.1.txt,/u/irowerojas/localLatin/canon/CEPA.517.9; anno 517/WlfH1062.4r.1.txt,1,True,False,465,test,False,False
CGAN.355.1,C1525.24v.19.txt,/u/irowerojas/localLatin/canon/CGAN.355.1/C1525.24v.19.txt,3,False,True,466,train,False,False
CGAN.355.1,Hat42.164r.12.txt,/u/irowerojas/localLatin/canon/CGAN.355.1/Hat42.164r.12.txt,3,False,True,467,test,False,False
CGAN.355.1,KoeD213.29r.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.1/KoeD213.29r.1.txt,3,False,True,468,train,False,False
CGAN.355.10,C1525.25r.7.txt,/u/irowerojas/localLatin/canon/CGAN.355.10/C1525.25r.7.txt,3,False,True,469,test,False,False
CGAN.355.10,Hat42.165r.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.10/Hat42.165r.3.txt,3,False,True,470,train,False,False
CGAN.355.10,KoeD213.30r.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.10/KoeD213.30r.1.txt,3,False,True,471,train,False,False
CGAN.355.11,Brn425.36v.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.11/Brn425.36v.1.txt,5,False,True,472,train,True,False
CGAN.355.11,C1525.25v.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.11/C1525.25v.1.txt,5,False,True,473,train,True,False
CGAN.355.11,D1723.538.10.txt,/u/irowerojas/localLatin/canon/CGAN.355.11/D1723.538.10.txt,5,False,True,474,test,True,True
CGAN.355.11,Hat42.165r.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.11/Hat42.165r.4.txt,5,False,True,475,test,True,True
CGAN.355.11,KoeD213.30r.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.11/KoeD213.30r.2.txt,5,False,True,476,train,True,False
CGAN.355.12,C1525.25v.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.12/C1525.25v.2.txt,3,False,True,477,test,False,False
CGAN.355.12,Hat42.165r.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.12/Hat42.165r.5.txt,3,False,True,478,train,False,False
CGAN.355.12,KoeD213.30r.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.12/KoeD213.30r.3.txt,3,False,True,479,train,False,False
CGAN.355.13,C1525.25v.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.13/C1525.25v.3.txt,3,False,True,480,test,False,False
CGAN.355.13,Hat42.165v.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.13/Hat42.165v.1.txt,3,False,True,481,train,False,False
CGAN.355.13,KoeD213.30r.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.13/KoeD213.30r.4.txt,3,False,True,482,train,False,False
CGAN.355.14,BN2123.98r.8.txt,/u/irowerojas/localLatin/canon/CGAN.355.14/BN2123.98r.8.txt,4,False,True,483,test,True,True
CGAN.355.14,C1525.25v.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.14/C1525.25v.4.txt,4,False,True,484,train,True,False
CGAN.355.14,Hat42.165v.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.14/Hat42.165v.2.txt,4,False,True,485,test,True,True
CGAN.355.14,KoeD213.30r.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.14/KoeD213.30r.5.txt,4,False,True,486,train,True,False
CGAN.355.15,C1525.25v.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.15/C1525.25v.5.txt,3,False,True,487,train,False,False
CGAN.355.15,Hat42.165v.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.15/Hat42.165v.3.txt,3,False,True,488,train,False,False
CGAN.355.15,KoeD213.30r.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.15/KoeD213.30r.6.txt,3,False,True,489,test,False,False
CGAN.355.16,C1525.25v.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.16/C1525.25v.6.txt,3,False,True,490,train,False,False
CGAN.355.16,Hat42.165v.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.16/Hat42.165v.4.txt,3,False,True,491,test,False,False
CGAN.355.16,KoeD213.30v.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.16/KoeD213.30v.1.txt,3,False,True,492,train,False,False
CGAN.355.17,Brn425.28r.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.17/Brn425.28r.3.txt,5,False,True,493,train,True,False
CGAN.355.17,C1525.25v.7.txt,/u/irowerojas/localLatin/canon/CGAN.355.17/C1525.25v.7.txt,5,False,True,494,train,True,False
CGAN.355.17,D1723.531.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.17/D1723.531.5.txt,5,False,True,495,test,True,True
CGAN.355.17,Hat42.165v.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.17/Hat42.165v.5.txt,5,False,True,496,train,True,False
CGAN.355.17,KoeD213.30v.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.17/KoeD213.30v.2.txt,5,False,True,497,test,True,True
CGAN.355.18,C1525.26r.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.18/C1525.26r.1.txt,3,False,True,498,train,False,False
CGAN.355.18,Hat42.165v.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.18/Hat42.165v.6.txt,3,False,True,499,train,False,False
CGAN.355.18,KoeD213.30v.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.18/KoeD213.30v.3.txt,3,False,True,500,test,False,False
CGAN.355.19,C1525.26r.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.19/C1525.26r.2.txt,3,False,True,501,train,False,False
CGAN.355.19,Hat42.165v.7.txt,/u/irowerojas/localLatin/canon/CGAN.355.19/Hat42.165v.7.txt,3,False,True,502,train,False,False
CGAN.355.19,KoeD213.30v.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.19/KoeD213.30v.4.txt,3,False,True,503,test,False,False
CGAN.355.2,C1525.24v.20.txt,/u/irowerojas/localLatin/canon/CGAN.355.2/C1525.24v.20.txt,3,False,True,504,train,False,False
CGAN.355.2,Hat42.164v.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.2/Hat42.164v.1.txt,3,False,True,505,train,False,False
CGAN.355.2,KoeD213.29r.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.2/KoeD213.29r.2.txt,3,False,True,506,test,False,False
CGAN.355.20,C1525.26r.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.20/C1525.26r.3.txt,3,False,True,507,test,False,False
CGAN.355.20,Hat42.166r.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.20/Hat42.166r.1.txt,3,False,True,508,train,False,False
CGAN.355.20,KoeD213.30v.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.20/KoeD213.30v.5.txt,3,False,True,509,train,False,False
CGAN.355.3,C1525.24v.21.txt,/u/irowerojas/localLatin/canon/CGAN.355.3/C1525.24v.21.txt,3,False,True,510,train,False,False
CGAN.355.3,Hat42.164v.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.3/Hat42.164v.2.txt,3,False,True,511,test,False,False
CGAN.355.3,KoeD213.29v.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.3/KoeD213.29v.1.txt,3,False,True,512,train,False,False
CGAN.355.4,Brn425.57r.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.4/Brn425.57r.6.txt,5,False,True,513,test,True,True
CGAN.355.4,C1525.25r.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.4/C1525.25r.1.txt,5,False,True,514,train,True,False
CGAN.355.4,D1723.557.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.4/D1723.557.3.txt,5,False,True,515,test,True,True
CGAN.355.4,Hat42.164v.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.4/Hat42.164v.3.txt,5,False,True,516,train,True,False
CGAN.355.4,KoeD213.29v.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.4/KoeD213.29v.2.txt,5,False,True,517,train,True,False
CGAN.355.5,C1525.25r.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.5/C1525.25r.2.txt,3,False,True,518,train,False,False
CGAN.355.5,Hat42.164v.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.5/Hat42.164v.4.txt,3,False,True,519,train,False,False
CGAN.355.5,KoeD213.29v.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.5/KoeD213.29v.3.txt,3,False,True,520,test,False,False
CGAN.355.6,Brn425.36r.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.6/Brn425.36r.4.txt,5,False,True,521,test,True,True
CGAN.355.6,C1525.25r.3.txt,/u/irowerojas/localLatin/canon/CGAN.355.6/C1525.25r.3.txt,5,False,True,522,train,True,False
CGAN.355.6,D1723.538.7.txt,/u/irowerojas/localLatin/canon/CGAN.355.6/D1723.538.7.txt,5,False,True,523,train,True,False
CGAN.355.6,Hat42.164v.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.6/Hat42.164v.5.txt,5,False,True,524,train,True,False
CGAN.355.6,KoeD213.29v.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.6/KoeD213.29v.4.txt,5,False,True,525,test,True,True
CGAN.355.7,BN2123.92r.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.7/BN2123.92r.4.txt,6,False,True,526,train,True,False
CGAN.355.7,Brn425.36r.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.7/Brn425.36r.5.txt,6,False,True,527,train,True,False
CGAN.355.7,C1525.25r.4.txt,/u/irowerojas/localLatin/canon/CGAN.355.7/C1525.25r.4.txt,6,False,True,528,test,True,True
CGAN.355.7,D1723.538.8.txt,/u/irowerojas/localLatin/canon/CGAN.355.7/D1723.538.8.txt,6,False,True,529,test,True,True
CGAN.355.7,Hat42.164v.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.7/Hat42.164v.6.txt,6,False,True,530,train,True,False
CGAN.355.7,KoeD213.29v.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.7/KoeD213.29v.5.txt,6,False,True,531,test,True,True
CGAN.355.8,Brn425.36r.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.8/Brn425.36r.6.txt,5,False,True,532,test,True,True
CGAN.355.8,C1525.25r.5.txt,/u/irowerojas/localLatin/canon/CGAN.355.8/C1525.25r.5.txt,5,False,True,533,train,True,False
CGAN.355.8,D1723.538.9.txt,/u/irowerojas/localLatin/canon/CGAN.355.8/D1723.538.9.txt,5,False,True,534,train,True,False
CGAN.355.8,Hat42.165r.1.txt,/u/irowerojas/localLatin/canon/CGAN.355.8/Hat42.165r.1.txt,5,False,True,535,test,True,True
CGAN.355.8,KoeD213.29v.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.8/KoeD213.29v.6.txt,5,False,True,536,train,True,False
CGAN.355.9,C1525.25r.6.txt,/u/irowerojas/localLatin/canon/CGAN.355.9/C1525.25r.6.txt,3,False,True,537,train,False,False
CGAN.355.9,Hat42.165r.2.txt,/u/irowerojas/localLatin/canon/CGAN.355.9/Hat42.165r.2.txt,3,False,True,538,test,False,False
CGAN.355.9,KoeD213.29v.7.txt,/u/irowerojas/localLatin/canon/CGAN.355.9/KoeD213.29v.7.txt,3,False,True,539,train,False,False
CLAO.300.1,Brn425.24v.4.txt,/u/irowerojas/localLatin/canon/CLAO.300.1/Brn425.24v.4.txt,2,False,True,540,train,False,False
CLAO.300.1,D1723.528.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.1/D1723.528.2.txt,2,False,True,541,test,False,False
CLAO.300.10,Brn425.19v.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.10/Brn425.19v.2.txt,2,False,True,542,test,False,False
CLAO.300.10,D1723.524.1.txt,/u/irowerojas/localLatin/canon/CLAO.300.10/D1723.524.1.txt,2,False,True,543,train,False,False
CLAO.300.12,BN2123.82r.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.12/BN2123.82r.2.txt,3,False,True,544,test,False,False
CLAO.300.12,Brn425.57v.3.txt,/u/irowerojas/localLatin/canon/CLAO.300.12/Brn425.57v.3.txt,3,False,True,545,train,False,False
CLAO.300.12,D1723.557.7.txt,/u/irowerojas/localLatin/canon/CLAO.300.12/D1723.557.7.txt,3,False,True,546,train,False,False
CLAO.300.13,Brn425.57v.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.13/Brn425.57v.2.txt,2,False,True,547,train,False,False
CLAO.300.13,D1723.557.6.txt,/u/irowerojas/localLatin/canon/CLAO.300.13/D1723.557.6.txt,2,False,True,548,test,False,False
CLAO.300.2,Brn425.15v.1.txt,/u/irowerojas/localLatin/canon/CLAO.300.2/Brn425.15v.1.txt,2,False,True,549,test,False,False
CLAO.300.2,D1723.520.3.txt,/u/irowerojas/localLatin/canon/CLAO.300.2/D1723.520.3.txt,2,False,True,550,train,False,False
CLAO.300.20,BN2123.97r.8.txt,/u/irowerojas/localLatin/canon/CLAO.300.20/BN2123.97r.8.txt,3,False,True,551,test,False,False
CLAO.300.20,Brn425.55v.1.txt,/u/irowerojas/localLatin/canon/CLAO.300.20/Brn425.55v.1.txt,3,False,True,552,train,False,False
CLAO.300.20,D1723.555.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.20/D1723.555.2.txt,3,False,True,553,train,False,False
CLAO.300.23,Brn425.55r.4.txt,/u/irowerojas/localLatin/canon/CLAO.300.23/Brn425.55r.4.txt,2,False,True,554,test,False,False
CLAO.300.23,D1723.554.11.txt,/u/irowerojas/localLatin/canon/CLAO.300.23/D1723.554.11.txt,2,False,True,555,train,False,False
CLAO.300.24,Brn425.53r.4.txt,/u/irowerojas/localLatin/canon/CLAO.300.24/Brn425.53r.4.txt,2,False,True,556,test,False,False
CLAO.300.24,D1723.552.8.txt,/u/irowerojas/localLatin/canon/CLAO.300.24/D1723.552.8.txt,2,False,True,557,train,False,False
CLAO.300.26,Brn425.52r.6.txt,/u/irowerojas/localLatin/canon/CLAO.300.26/Brn425.52r.6.txt,2,False,True,558,test,False,False
CLAO.300.26,D1723.551.11.txt,/u/irowerojas/localLatin/canon/CLAO.300.26/D1723.551.11.txt,2,False,True,559,train,False,False
CLAO.300.28,BN2123.90r.4.txt,/u/irowerojas/localLatin/canon/CLAO.300.28/BN2123.90r.4.txt,1,True,False,560,test,False,False
CLAO.300.29,BN2123.101v.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.29/BN2123.101v.2.txt,1,True,False,561,train,False,False
CLAO.300.32,Brn425.19v.3.txt,/u/irowerojas/localLatin/canon/CLAO.300.32/Brn425.19v.3.txt,2,False,True,562,test,False,False
CLAO.300.32,D1723.524.2.txt,/u/irowerojas/localLatin/canon/CLAO.300.32/D1723.524.2.txt,2,False,True,563,train,False,False
CLAO.300.41,BN2123.86v.5.txt,/u/irowerojas/localLatin/canon/CLAO.300.41/BN2123.86v.5.txt,1,True,False,564,test,False,False
