"folder_id","filename","path","folder_size","is_singleton","is_winnable","file_id","split","is_test_query","has_test_partner","taskb_role","has_reference_dir"
"DPIU.140.†43","StG614.164.2.txt","data/decritals_labelled/DPIU.140.†43/StG614.164.2.txt",1,True,False,376,"test",False,False,"query",False
"DPIU.140.†44","StG614.165.1.txt","data/decritals_labelled/DPIU.140.†44/StG614.165.1.txt",2,False,True,377,"test",True,True,"query",True
"DPIU.140.†44","StG614.166.1.txt","data/decritals_labelled/DPIU.140.†44/StG614.166.1.txt",2,False,True,378,"test",True,True,"reference",False
"DSIM.468.570","Brn425.40r.1.txt","data/decritals_labelled/DSIM.468.570/Brn425.40r.1.txt",3,False,True,379,"train",False,False,"train",False
"DSIM.468.570","C1525.144v.1.txt","data/decritals_labelled/DSIM.468.570/C1525.144v.1.txt",3,False,True,380,"train",False,False,"train",False
"DSIM.468.570","D1723.541.6.txt","data/decritals_labelled/DSIM.468.570/D1723.541.6.txt",3,False,True,381,"test",False,False,"query",False
"DSIM.468.583","C1525.144r.3.txt","data/decritals_labelled/DSIM.468.583/C1525.144r.3.txt",1,True,False,382,"test",False,False,"reference",False
"DSIR.384.255","Brn425.14r.3.txt","data/decritals_labelled/DSIR.384.255/Brn425.14r.3.txt",23,False,True,383,"train",False,True,"train",False
"DSIR.384.255","Brn425.20v.1.txt","data/decritals_labelled/DSIR.384.255/Brn425.20v.1.txt",23,False,True,384,"test",True,True,"reference",False
"DSIR.384.255","Brn425.23v.1.txt","data/decritals_labelled/DSIR.384.255/Brn425.23v.1.txt",23,False,True,385,"test",True,True,"reference",False
"DSIR.384.255","Brn425.49r.1.txt","data/decritals_labelled/DSIR.384.255/Brn425.49r.1.txt",23,False,True,386,"train",False,True,"train",False
"DSIR.384.255","C1525.96v.1.txt","data/decritals_labelled/DSIR.384.255/C1525.96v.1.txt",23,False,True,387,"train",False,True,"train",False
"DSIR.384.255","C1525.96v.2.txt","data/decritals_labelled/DSIR.384.255/C1525.96v.2.txt",23,False,True,388,"test",True,True,"query",True
"DSIR.384.255","C1525.97r.1.txt","data/decritals_labelled/DSIR.384.255/C1525.97r.1.txt",23,False,True,389,"test",True,True,"reference",False
"DSIR.384.255","C1525.97r.2.txt","data/decritals_labelled/DSIR.384.255/C1525.97r.2.txt",23,False,True,390,"test",True,True,"reference",False
"DSIR.384.255","C1525.97r.3.txt","data/decritals_labelled/DSIR.384.255/C1525.97r.3.txt",23,False,True,391,"test",True,True,"query",True
"DSIR.384.255","C1525.97v.1.txt","data/decritals_labelled/DSIR.384.255/C1525.97v.1.txt",23,False,True,392,"train",False,True,"train",False
"DSIR.384.255","C1525.97v.2.txt","data/decritals_labelled/DSIR.384.255/C1525.97v.2.txt",23,False,True,393,"train",False,True,"train",False
"DSIR.384.255","C1525.98r.1.txt","data/decritals_labelled/DSIR.384.255/C1525.98r.1.txt",23,False,True,394,"train",False,True,"train",False
"DSIR.384.255","C1525.98v.1.txt","data/decritals_labelled/DSIR.384.255/C1525.98v.1.txt",23,False,True,395,"train",False,True,"train",False
"DSIR.384.255","C1525.98v.2.txt","data/decritals_labelled/DSIR.384.255/C1525.98v.2.txt",23,False,True,396,"test",True,True,"reference",False
"DSIR.384.255","C1525.98v.3.txt","data/decritals_labelled/DSIR.384.255/C1525.98v.3.txt",23,False,True,397,"test",True,True,"query",True
"DSIR.384.255","C1525.98v.4.txt","data/decritals_labelled/DSIR.384.255/C1525.98v.4.txt",23,False,True,398,"train",False,True,"train",False
"DSIR.384.255","C1525.98v.5.txt","data/decritals_labelled/DSIR.384.255/C1525.98v.5.txt",23,False,True,399,"test",True,True,"query",True
"DSIR.384.255","C1525.99r.1.txt","data/decritals_labelled/DSIR.384.255/C1525.99r.1.txt",23,False,True,400,"test",True,True,"query",True
"DSIR.384.255","C1525.99r.2.txt","data/decritals_labelled/DSIR.384.255/C1525.99r.2.txt",23,False,True,401,"test",True,True,"query",True
"DSIR.384.255","D1723.519.5.txt","data/decritals_labelled/DSIR.384.255/D1723.519.5.txt",23,False,True,402,"train",False,True,"train",False
"DSIR.384.255","D1723.524.8.txt","data/decritals_labelled/DSIR.384.255/D1723.524.8.txt",23,False,True,403,"test",True,True,"reference",False
"DSIR.384.255","D1723.526.6.txt","data/decritals_labelled/DSIR.384.255/D1723.526.6.txt",23,False,True,404,"train",False,True,"train",False
"DSIR.384.255","D1723.549.1.txt","data/decritals_labelled/DSIR.384.255/D1723.549.1.txt",23,False,True,405,"train",False,True,"train",False
"DSIR.384.†267","BN2123.89r.9.txt","data/decritals_labelled/DSIR.384.†267/BN2123.89r.9.txt",1,True,False,406,"train",False,False,"train",False
"DSIR.384.†268","BN2123.89v.1.txt","data/decritals_labelled/DSIR.384.†268/BN2123.89v.1.txt",1,True,False,407,"test",False,False,"query",False
"DSIR.384.†269","BN2123.89v.2.txt","data/decritals_labelled/DSIR.384.†269/BN2123.89v.2.txt",1,True,False,408,"train",False,False,"train",False
"DSIR.384.†270","BN2123.89v.3.txt","data/decritals_labelled/DSIR.384.†270/BN2123.89v.3.txt",1,True,False,409,"test",False,False,"reference",False
"DSIX.115.†32","StG614.160.1.txt","data/decritals_labelled/DSIX.115.†32/StG614.160.1.txt",1,True,False,410,"train",False,False,"train",False
"DSOT.166.†61","StG614.168.1.txt","data/decritals_labelled/DSOT.166.†61/StG614.168.1.txt",1,True,False,411,"train",False,False,"train",False
"DSYM.498.764","BN2123.81r.5.txt","data/decritals_labelled/DSYM.498.764/BN2123.81r.5.txt",3,False,True,412,"train",False,False,"train",False
"DSYM.498.764","Brn425.23v.2.txt","data/decritals_labelled/DSYM.498.764/Brn425.23v.2.txt",3,False,True,413,"test",False,False,"query",False
"DSYM.498.764","D1723.527.1.txt","data/decritals_labelled/DSYM.498.764/D1723.527.1.txt",3,False,True,414,"train",False,False,"train",False
"DTEL.125.†34","StG614.161.1.txt","data/decritals_labelled/DTEL.125.†34/StG614.161.1.txt",3,False,True,415,"train",False,False,"train",False
"DTEL.125.†34","StG614.162.1.txt","data/decritals_labelled/DTEL.125.†34/StG614.162.1.txt",3,False,True,416,"test",False,False,"query",False
"DTEL.125.†34","StG614.163.1.txt","data/decritals_labelled/DTEL.125.†34/StG614.163.1.txt",3,False,True,417,"train",False,False,"train",False
"DURB.222.†87","StG614.180.1.txt","data/decritals_labelled/DURB.222.†87/StG614.180.1.txt",3,False,True,418,"test",True,True,"reference",False
"DURB.222.†87","StG614.182.1.txt","data/decritals_labelled/DURB.222.†87/StG614.182.1.txt",3,False,True,419,"test",True,True,"query",True
"DURB.222.†87","StG614.182.2.txt","data/decritals_labelled/DURB.222.†87/StG614.182.2.txt",3,False,True,420,"train",False,True,"train",False
"DVIC.189.†74","StG614.169.1.txt","data/decritals_labelled/DVIC.189.†74/StG614.169.1.txt",2,False,True,421,"train",False,False,"train",False
"DVIC.189.†74","StG614.170.1.txt","data/decritals_labelled/DVIC.189.†74/StG614.170.1.txt",2,False,True,422,"train",False,False,"train",False
"DZEP.199.†80","StG614.171.1.txt","data/decritals_labelled/DZEP.199.†80/StG614.171.1.txt",1,True,False,423,"train",False,False,"train",False
"DZEP.199.†81","StG614.173.1.txt","data/decritals_labelled/DZEP.199.†81/StG614.173.1.txt",2,False,True,424,"train",False,False,"train",False
"DZEP.199.†81","StG614.174.1.txt","data/decritals_labelled/DZEP.199.†81/StG614.174.1.txt",2,False,True,425,"train",False,False,"train",False
"DZOS.417.339","BN2123.83r.2.txt","data/decritals_labelled/DZOS.417.339/BN2123.83r.2.txt",6,False,True,426,"train",False,True,"train",False
"DZOS.417.339","Brn425.48v.1.txt","data/decritals_labelled/DZOS.417.339/Brn425.48v.1.txt",6,False,True,427,"test",True,True,"query",True
"DZOS.417.339","C1525.115v.1.txt","data/decritals_labelled/DZOS.417.339/C1525.115v.1.txt",6,False,True,428,"test",True,True,"query",True
"DZOS.417.339","C1525.116r.1.txt","data/decritals_labelled/DZOS.417.339/C1525.116r.1.txt",6,False,True,429,"train",False,True,"train",False
"DZOS.417.339","C1525.116r.2.txt","data/decritals_labelled/DZOS.417.339/C1525.116r.2.txt",6,False,True,430,"test",True,True,"reference",False
"DZOS.417.339","D1723.548.6.txt","data/decritals_labelled/DZOS.417.339/D1723.548.6.txt",6,False,True,431,"test",True,True,"reference",False
"DZOS.417.345","C1525.116r.3.txt","data/decritals_labelled/DZOS.417.345/C1525.116r.3.txt",1,True,False,432,"test",False,False,"query",False
"Inc. Difficilem quidem. JK 362","C1525.118v.1.txt","data/decritals_labelled/Inc. Difficilem quidem. JK 362/C1525.118v.1.txt",1,True,False,433,"train",False,False,"train",False
"Inc. Ecclesiae meae. JK 353","C1525.117r.1.txt","data/decritals_labelled/Inc. Ecclesiae meae. JK 353/C1525.117r.1.txt",1,True,False,434,"train",False,False,"train",False
"Inc. Scripta beatitudinis tuae. Maassen 36","C1525.117v.1.txt","data/decritals_labelled/Inc. Scripta beatitudinis tuae. Maassen 36/C1525.117v.1.txt",1,True,False,435,"test",False,False,"query",False
"Inc. Valentinae nos. JK 349","C1525.118r.1.txt","data/decritals_labelled/Inc. Valentinae nos. JK 349/C1525.118r.1.txt",1,True,False,436,"train",False,False,"train",False
"JK 235, Part 2 (Hinschius, pp. 499-500)","BAV1341.117v.7.txt","data/decritals_labelled/JK 235, Part 2 (Hinschius, pp. 499-500)/BAV1341.117v.7.txt",1,True,False,437,"test",False,False,"query",False
"JK 235, Part 3 (Hinschius, pp. 508-509)","BAV1341.120r.1.txt","data/decritals_labelled/JK 235, Part 3 (Hinschius, pp. 508-509)/BAV1341.120r.1.txt",1,True,False,438,"train",False,False,"train",False
