query_file_id,query_path,query_folder_id,pos_partner_file_id,pos_partner_path,neg_partner_file_id,neg_partner_path,neg_partner_folder_id
827,/u/irowerojas/localLatin/canon/CORL.511.16/Brn425.61v.2.txt,CORL.511.16,828,/u/irowerojas/localLatin/canon/CORL.511.16/D1723.560.4.txt,680,/u/irowerojas/localLatin/canon/CNIC.325.1/C1525.11r.1.txt,CNIC.325.1
828,/u/irowerojas/localLatin/canon/CORL.511.16/D1723.560.4.txt,CORL.511.16,827,/u/irowerojas/localLatin/canon/CORL.511.16/Brn425.61v.2.txt,337,/u/irowerojas/localLatin/canon/CARL.501?.2/BAV1341.46r.2.txt,CARL.501?.2
829,/u/irowerojas/localLatin/canon/CORL.511.17/BAV1341.55r.5.txt,CORL.511.17,832,/u/irowerojas/localLatin/canon/CORL.511.17/D1723.540.1.txt,334,/u/irowerojas/localLatin/canon/CARL.501?.18/Brn425.36r.2.txt,CARL.501?.18
832,/u/irowerojas/localLatin/canon/CORL.511.17/D1723.540.1.txt,CORL.511.17,829,/u/irowerojas/localLatin/canon/CORL.511.17/BAV1341.55r.5.txt,1174,/u/irowerojas/localLatin/canon/Can.apost.42/C1525.7r.4.txt,Can.apost.42
836,/u/irowerojas/localLatin/canon/CORL.511.2/BAV1341.54v.17.txt,CORL.511.2,837,/u/irowerojas/localLatin/canon/CORL.511.2/BN2123.98r.3.txt,809,/u/irowerojas/localLatin/canon/CORA.441.5/BAV1341.49v.16.txt,CORA.441.5
837,/u/irowerojas/localLatin/canon/CORL.511.2/BN2123.98r.3.txt,CORL.511.2,836,/u/irowerojas/localLatin/canon/CORL.511.2/BAV1341.54v.17.txt,564,/u/irowerojas/localLatin/canon/CLAO.300.41/BN2123.86v.5.txt,CLAO.300.41
848,/u/irowerojas/localLatin/canon/CORL.511.25/BAV1341.55r.12.txt,CORL.511.25,849,/u/irowerojas/localLatin/canon/CORL.511.25/BN2123.90r.7.txt,990,/u/irowerojas/localLatin/canon/Can.apost.1/Hat42.144r.1.txt,Can.apost.1
849,/u/irowerojas/localLatin/canon/CORL.511.25/BN2123.90r.7.txt,CORL.511.25,848,/u/irowerojas/localLatin/canon/CORL.511.25/BAV1341.55r.12.txt,800,/u/irowerojas/localLatin/canon/CORA.441.24/BN2123.78r.2.txt,CORA.441.24
854,/u/irowerojas/localLatin/canon/CORL.511.26/Brn425.43v.2.txt,CORL.511.26,855,/u/irowerojas/localLatin/canon/CORL.511.26/D1723.544.5.txt,290,/u/irowerojas/localLatin/canon/CANT.328.8/C1525.28r.5.txt,CANT.328.8
855,/u/irowerojas/localLatin/canon/CORL.511.26/D1723.544.5.txt,CORL.511.26,854,/u/irowerojas/localLatin/canon/CORL.511.26/Brn425.43v.2.txt,392,/u/irowerojas/localLatin/canon/CAUX.561.5/Kob58.36r.2.txt,CAUX.561.5
865,/u/irowerojas/localLatin/canon/CORL.511.31/BAV1341.55v.5.txt,CORL.511.31,867,/u/irowerojas/localLatin/canon/CORL.511.31/Brn425.61v.9.txt,812,/u/irowerojas/localLatin/canon/CORA.441.8/BAV1341.49v.19.txt,CORA.441.8
867,/u/irowerojas/localLatin/canon/CORL.511.31/Brn425.61v.9.txt,CORL.511.31,865,/u/irowerojas/localLatin/canon/CORL.511.31/BAV1341.55v.5.txt,61,/u/irowerojas/localLatin/canon/CANC.314.10/Brn425.23v.4.txt,CANC.314.10
990,/u/irowerojas/localLatin/canon/Can.apost.1/Hat42.144r.1.txt,Can.apost.1,992,/u/irowerojas/localLatin/canon/Can.apost.1/Vat5845.7r.4.txt,908,/u/irowerojas/localLatin/canon/CTOL.397.12/BAVPal575.4r.6.txt,CTOL.397.12
992,/u/irowerojas/localLatin/canon/Can.apost.1/Vat5845.7r.4.txt,Can.apost.1,990,/u/irowerojas/localLatin/canon/Can.apost.1/Hat42.144r.1.txt,925,/u/irowerojas/localLatin/canon/CTOL.397.8/BAVPal575.4r.2.txt,CTOL.397.8
994,/u/irowerojas/localLatin/canon/Can.apost.10/BN2123.88r.5.txt,Can.apost.10,997,/u/irowerojas/localLatin/canon/Can.apost.10/KoeD213.5v.1.txt,43,/u/irowerojas/localLatin/canon/CAGD.506.52/D1723.563.8.txt,CAGD.506.52
997,/u/irowerojas/localLatin/canon/Can.apost.10/KoeD213.5v.1.txt,Can.apost.10,998,/u/irowerojas/localLatin/canon/Can.apost.10/Vat5845.7v.2.txt,71,/u/irowerojas/localLatin/canon/CANC.314.12/C1525.20r.4.txt,CANC.314.12
998,/u/irowerojas/localLatin/canon/Can.apost.10/Vat5845.7v.2.txt,Can.apost.10,997,/u/irowerojas/localLatin/canon/Can.apost.10/KoeD213.5v.1.txt,741,/u/irowerojas/localLatin/canon/CNIC.325.22/BN2123.102r.3.txt,CNIC.325.22
999,/u/irowerojas/localLatin/canon/Can.apost.11/BAV1341.7r.5.txt,Can.apost.11,1003,/u/irowerojas/localLatin/canon/Can.apost.11/Vat5845.7v.3.txt,1133,/u/irowerojas/localLatin/canon/Can.apost.35/KoeD213.8r.1.txt,Can.apost.35
1003,/u/irowerojas/localLatin/canon/Can.apost.11/Vat5845.7v.3.txt,Can.apost.11,999,/u/irowerojas/localLatin/canon/Can.apost.11/BAV1341.7r.5.txt,880,/u/irowerojas/localLatin/canon/CORL.538.31/BN2123.90v.2.txt,CORL.538.31
1005,/u/irowerojas/localLatin/canon/Can.apost.12/C1525.5r.3.txt,Can.apost.12,1006,/u/irowerojas/localLatin/canon/Can.apost.12/Hat42.145r.2.txt,571,/u/irowerojas/localLatin/canon/CLAO.300.51/Brn425.43v.6.txt,CLAO.300.51
1006,/u/irowerojas/localLatin/canon/Can.apost.12/Hat42.145r.2.txt,Can.apost.12,1005,/u/irowerojas/localLatin/canon/Can.apost.12/C1525.5r.3.txt,50,/u/irowerojas/localLatin/canon/CAGD.506.62/Brn425.27v.3.txt,CAGD.506.62
1010,/u/irowerojas/localLatin/canon/Can.apost.13/C1525.5r.4.txt,Can.apost.13,1013,/u/irowerojas/localLatin/canon/Can.apost.13/Vat5845.7v.5.txt,450,/u/irowerojas/localLatin/canon/CEPA.517.19/BN2123.87r.1.txt,CEPA.517.19
1013,/u/irowerojas/localLatin/canon/Can.apost.13/Vat5845.7v.5.txt,Can.apost.13,1010,/u/irowerojas/localLatin/canon/Can.apost.13/C1525.5r.4.txt,564,/u/irowerojas/localLatin/canon/CLAO.300.41/BN2123.86v.5.txt,CLAO.300.41
1016,/u/irowerojas/localLatin/canon/Can.apost.14/Hat42.145r.4.txt,Can.apost.14,1017,/u/irowerojas/localLatin/canon/Can.apost.14/KoeD213.5v.5.txt,1238,/u/irowerojas/localLatin/canon/Can.apost.8/C1525.4v.6.txt,Can.apost.8
1017,/u/irowerojas/localLatin/canon/Can.apost.14/KoeD213.5v.5.txt,Can.apost.14,1016,/u/irowerojas/localLatin/canon/Can.apost.14/Hat42.145r.4.txt,574,/u/irowerojas/localLatin/canon/CLAO.300.52/D1723.525.7.txt,CLAO.300.52
1020,/u/irowerojas/localLatin/canon/Can.apost.15/C1525.5r.6.txt,Can.apost.15,1022,/u/irowerojas/localLatin/canon/Can.apost.15/KoeD213.6r.1.txt,942,/u/irowerojas/localLatin/canon/CTOL.633.53/WlfH1062.11v.1.txt,CTOL.633.53
1022,/u/irowerojas/localLatin/canon/Can.apost.15/KoeD213.6r.1.txt,Can.apost.15,1020,/u/irowerojas/localLatin/canon/Can.apost.15/C1525.5r.6.txt,899,/u/irowerojas/localLatin/canon/CRIZ.439.5/BAV1341.49r.2.txt,CRIZ.439.5
1027,/u/irowerojas/localLatin/canon/Can.apost.16/KoeD213.6r.2.txt,Can.apost.16,1028,/u/irowerojas/localLatin/canon/Can.apost.16/Vat5845.8r.1.txt,1013,/u/irowerojas/localLatin/canon/Can.apost.13/Vat5845.7v.5.txt,Can.apost.13
1028,/u/irowerojas/localLatin/canon/Can.apost.16/Vat5845.8r.1.txt,Can.apost.16,1027,/u/irowerojas/localLatin/canon/Can.apost.16/KoeD213.6r.2.txt,1092,/u/irowerojas/localLatin/canon/Can.apost.28/Hat42.146v.3.txt,Can.apost.28
1029,/u/irowerojas/localLatin/canon/Can.apost.17/BAV1341.7r.11.txt,Can.apost.17,1033,/u/irowerojas/localLatin/canon/Can.apost.17/Vat5845.8r.2.txt,389,/u/irowerojas/localLatin/canon/CAUX.561.41/Kob58.41v.2.txt,CAUX.561.41
1033,/u/irowerojas/localLatin/canon/Can.apost.17/Vat5845.8r.2.txt,Can.apost.17,1029,/u/irowerojas/localLatin/canon/Can.apost.17/BAV1341.7r.11.txt,96,/u/irowerojas/localLatin/canon/CANC.314.17/BAV1341.12r.4.txt,CANC.314.17
1036,/u/irowerojas/localLatin/canon/Can.apost.18/Hat42.145v.4.txt,Can.apost.18,1037,/u/irowerojas/localLatin/canon/Can.apost.18/KoeD213.6v.1.txt,1003,/u/irowerojas/localLatin/canon/Can.apost.11/Vat5845.7v.3.txt,Can.apost.11
1037,/u/irowerojas/localLatin/canon/Can.apost.18/KoeD213.6v.1.txt,Can.apost.18,1036,/u/irowerojas/localLatin/canon/Can.apost.18/Hat42.145v.4.txt,35,/u/irowerojas/localLatin/canon/CAGD.506.45/Brn425.42v.1.txt,CAGD.506.45
1040,/u/irowerojas/localLatin/canon/Can.apost.19/C1525.5v.3.txt,Can.apost.19,1041,/u/irowerojas/localLatin/canon/Can.apost.19/Hat42.146r.1.txt,355,/u/irowerojas/localLatin/canon/CARL.501?.55/BN2123.85v.6.txt,CARL.501?.55
1041,/u/irowerojas/localLatin/canon/Can.apost.19/Hat42.146r.1.txt,Can.apost.19,1040,/u/irowerojas/localLatin/canon/Can.apost.19/C1525.5v.3.txt,439,/u/irowerojas/localLatin/canon/CCHA.451.8/D1723.524.11.txt,CCHA.451.8
1045,/u/irowerojas/localLatin/canon/Can.apost.2/C1525.4r.24.txt,Can.apost.2,1048,/u/irowerojas/localLatin/canon/Can.apost.2/Vat5845.7r.5.txt,330,/u/irowerojas/localLatin/canon/CARL.501?.15/BAV1341.46v.1.txt,CARL.501?.15
1048,/u/irowerojas/localLatin/canon/Can.apost.2/Vat5845.7r.5.txt,Can.apost.2,1045,/u/irowerojas/localLatin/canon/Can.apost.2/C1525.4r.24.txt,936,/u/irowerojas/localLatin/canon/CTOL.633.32/WlfH1062.10r.2.txt,CTOL.633.32
1050,/u/irowerojas/localLatin/canon/Can.apost.20/C1525.5v.4.txt,Can.apost.20,1053,/u/irowerojas/localLatin/canon/Can.apost.20/Vat5845.8r.5.txt,89,/u/irowerojas/localLatin/canon/CANC.314.16/BAV1341.12r.3.txt,CANC.314.16
1053,/u/irowerojas/localLatin/canon/Can.apost.20/Vat5845.8r.5.txt,Can.apost.20,1050,/u/irowerojas/localLatin/canon/Can.apost.20/C1525.5v.4.txt,755,/u/irowerojas/localLatin/canon/CNIC.325.5/C1525.11v.2.txt,CNIC.325.5
1056,/u/irowerojas/localLatin/canon/Can.apost.21/C1525.5v.5.txt,Can.apost.21,1059,/u/irowerojas/localLatin/canon/Can.apost.21/Vat5845.8r.6.txt,203,/u/irowerojas/localLatin/canon/CANT.328.13/Brn425.58v.1.txt,CANT.328.13
1058,/u/irowerojas/localLatin/canon/Can.apost.21/KoeD213.6v.4.txt,Can.apost.21,1059,/u/irowerojas/localLatin/canon/Can.apost.21/Vat5845.8r.6.txt,70,/u/irowerojas/localLatin/canon/CANC.314.12/BAV1341.11v.8.txt,CANC.314.12
1059,/u/irowerojas/localLatin/canon/Can.apost.21/Vat5845.8r.6.txt,Can.apost.21,1058,/u/irowerojas/localLatin/canon/Can.apost.21/KoeD213.6v.4.txt,704,/u/irowerojas/localLatin/canon/CNIC.325.14/C1525.12v.4.txt,CNIC.325.14
1060,/u/irowerojas/localLatin/canon/Can.apost.22/BAV1341.7r.16.txt,Can.apost.22,1063,/u/irowerojas/localLatin/canon/Can.apost.22/KoeD213.6v.5.txt,969,/u/irowerojas/localLatin/canon/CVAI.442.4/BAV1341.50v.4.txt,CVAI.442.4
1063,/u/irowerojas/localLatin/canon/Can.apost.22/KoeD213.6v.5.txt,Can.apost.22,1060,/u/irowerojas/localLatin/canon/Can.apost.22/BAV1341.7r.16.txt,607,/u/irowerojas/localLatin/canon/CNEO.315.1/KoeD213.25v.1.txt,CNEO.315.1
1065,/u/irowerojas/localLatin/canon/Can.apost.23/BAV1341.7r.17.txt,Can.apost.23,1069,/u/irowerojas/localLatin/canon/Can.apost.23/Vat5845.8r.8.txt,373,/u/irowerojas/localLatin/canon/CAUX.561.23/Kob58.39v.2.txt,CAUX.561.23
1069,/u/irowerojas/localLatin/canon/Can.apost.23/Vat5845.8r.8.txt,Can.apost.23,1065,/u/irowerojas/localLatin/canon/Can.apost.23/BAV1341.7r.17.txt,1232,/u/irowerojas/localLatin/canon/Can.apost.7/BN2123.87v.4.txt,Can.apost.7
1072,/u/irowerojas/localLatin/canon/Can.apost.24/Hat42.146r.6.txt,Can.apost.24,1073,/u/irowerojas/localLatin/canon/Can.apost.24/KoeD213.6v.7.txt,203,/u/irowerojas/localLatin/canon/CANT.328.13/Brn425.58v.1.txt,CANT.328.13
1073,/u/irowerojas/localLatin/canon/Can.apost.24/KoeD213.6v.7.txt,Can.apost.24,1072,/u/irowerojas/localLatin/canon/Can.apost.24/Hat42.146r.6.txt,244,/u/irowerojas/localLatin/canon/CANT.328.21/Brn425.59r.1.txt,CANT.328.21
1075,/u/irowerojas/localLatin/canon/Can.apost.25/BAV1341.7r.19.txt,Can.apost.25,1078,/u/irowerojas/localLatin/canon/Can.apost.25/KoeD213.6v.8.txt,387,/u/irowerojas/localLatin/canon/CAUX.561.4/Kob58.36r.1.txt,CAUX.561.4
1078,/u/irowerojas/localLatin/canon/Can.apost.25/KoeD213.6v.8.txt,Can.apost.25,1075,/u/irowerojas/localLatin/canon/Can.apost.25/BAV1341.7r.19.txt,507,/u/irowerojas/localLatin/canon/CGAN.355.20/C1525.26r.3.txt,CGAN.355.20
1082,/u/irowerojas/localLatin/canon/Can.apost.26/Hat42.146v.1.txt,Can.apost.26,1083,/u/irowerojas/localLatin/canon/Can.apost.26/KoeD213.7r.1.txt,334,/u/irowerojas/localLatin/canon/CARL.501?.18/Brn425.36r.2.txt,CARL.501?.18
1083,/u/irowerojas/localLatin/canon/Can.apost.26/KoeD213.7r.1.txt,Can.apost.26,1082,/u/irowerojas/localLatin/canon/Can.apost.26/Hat42.146v.1.txt,515,/u/irowerojas/localLatin/canon/CGAN.355.4/D1723.557.3.txt,CGAN.355.4
1087,/u/irowerojas/localLatin/canon/Can.apost.27/Hat42.146v.2.txt,Can.apost.27,1088,/u/irowerojas/localLatin/canon/Can.apost.27/KoeD213.7r.2.txt,651,/u/irowerojas/localLatin/canon/CNEO.315.3/KoeD213.25v.3.txt,CNEO.315.3
1088,/u/irowerojas/localLatin/canon/Can.apost.27/KoeD213.7r.2.txt,Can.apost.27,1087,/u/irowerojas/localLatin/canon/Can.apost.27/Hat42.146v.2.txt,274,/u/irowerojas/localLatin/canon/CANT.328.5/BAV1341.17r.3.txt,CANT.328.5
1090,/u/irowerojas/localLatin/canon/Can.apost.28/BAV1341.7r.22.txt,Can.apost.28,1092,/u/irowerojas/localLatin/canon/Can.apost.28/Hat42.146v.3.txt,36,/u/irowerojas/localLatin/canon/CAGD.506.46/Brn425.42v.2.txt,CAGD.506.46
1092,/u/irowerojas/localLatin/canon/Can.apost.28/Hat42.146v.3.txt,Can.apost.28,1090,/u/irowerojas/localLatin/canon/Can.apost.28/BAV1341.7r.22.txt,1141,/u/irowerojas/localLatin/canon/Can.apost.37/BN2123.84v.8.txt,Can.apost.37
1096,/u/irowerojas/localLatin/canon/Can.apost.29/C1525.6r.4.txt,Can.apost.29,1098,/u/irowerojas/localLatin/canon/Can.apost.29/KoeD213.7r.4.txt,1148,/u/irowerojas/localLatin/canon/Can.apost.38/Hat42.147v.3.txt,Can.apost.38
1098,/u/irowerojas/localLatin/canon/Can.apost.29/KoeD213.7r.4.txt,Can.apost.29,1096,/u/irowerojas/localLatin/canon/Can.apost.29/C1525.6r.4.txt,651,/u/irowerojas/localLatin/canon/CNEO.315.3/KoeD213.25v.3.txt,CNEO.315.3
1101,/u/irowerojas/localLatin/canon/Can.apost.3/C1525.4v.1.txt,Can.apost.3,1104,/u/irowerojas/localLatin/canon/Can.apost.3/Vat5845.7r.6.txt,1263,/u/irowerojas/localLatin/canon/RPWO.758.15/BAVPal582.5v.9.txt,RPWO.758.15
1104,/u/irowerojas/localLatin/canon/Can.apost.3/Vat5845.7r.6.txt,Can.apost.3,1101,/u/irowerojas/localLatin/canon/Can.apost.3/C1525.4v.1.txt,580,/u/irowerojas/localLatin/canon/CLAO.300.6/Brn425.19r.2.txt,CLAO.300.6
1105,/u/irowerojas/localLatin/canon/Can.apost.30/BAV1341.7r.24.txt,Can.apost.30,1109,/u/irowerojas/localLatin/canon/Can.apost.30/Vat5845.8v.7.txt,325,/u/irowerojas/localLatin/canon/CARL.501?.10/BAV1341.46r.10.txt,CARL.501?.10
1109,/u/irowerojas/localLatin/canon/Can.apost.30/Vat5845.8v.7.txt,Can.apost.30,1105,/u/irowerojas/localLatin/canon/Can.apost.30/BAV1341.7r.24.txt,956,/u/irowerojas/localLatin/canon/CTUR.439.3/BAV1341.48r.1.txt,CTUR.439.3
1111,/u/irowerojas/localLatin/canon/Can.apost.31/C1525.6r.6.txt,Can.apost.31,1114,/u/irowerojas/localLatin/canon/Can.apost.31/Vat5845.8v.8.txt,787,/u/irowerojas/localLatin/canon/CORA.441.16/BAV1341.50r.1.txt,CORA.441.16
1114,/u/irowerojas/localLatin/canon/Can.apost.31/Vat5845.8v.8.txt,Can.apost.31,1111,/u/irowerojas/localLatin/canon/Can.apost.31/C1525.6r.6.txt,216,/u/irowerojas/localLatin/canon/CANT.328.16/Brn425.64r.3.txt,CANT.328.16
1116,/u/irowerojas/localLatin/canon/Can.apost.32/C1525.6r.7.txt,Can.apost.32,1119,/u/irowerojas/localLatin/canon/Can.apost.32/Vat5845.9r.1.txt,801,/u/irowerojas/localLatin/canon/CORA.441.25/BAV1341.50r.10.txt,CORA.441.25
1119,/u/irowerojas/localLatin/canon/Can.apost.32/Vat5845.9r.1.txt,Can.apost.32,1116,/u/irowerojas/localLatin/canon/Can.apost.32/C1525.6r.7.txt,489,/u/irowerojas/localLatin/canon/CGAN.355.15/KoeD213.30r.6.txt,CGAN.355.15
1120,/u/irowerojas/localLatin/canon/Can.apost.33/BAV1341.7v.3.txt,Can.apost.33,1123,/u/irowerojas/localLatin/canon/Can.apost.33/KoeD213.7v.3.txt,361,/u/irowerojas/localLatin/canon/CAUX.561.10/Kob58.37r.2.txt,CAUX.561.10
1123,/u/irowerojas/localLatin/canon/Can.apost.33/KoeD213.7v.3.txt,Can.apost.33,1120,/u/irowerojas/localLatin/canon/Can.apost.33/BAV1341.7v.3.txt,75,/u/irowerojas/localLatin/canon/CANC.314.13/BN2123.101v.8.txt,CANC.314.13
1126,/u/irowerojas/localLatin/canon/Can.apost.34/C1525.6v.2.txt,Can.apost.34,1128,/u/irowerojas/localLatin/canon/Can.apost.34/KoeD213.7v.4.txt,936,/u/irowerojas/localLatin/canon/CTOL.633.32/WlfH1062.10r.2.txt,CTOL.633.32
1128,/u/irowerojas/localLatin/canon/Can.apost.34/KoeD213.7v.4.txt,Can.apost.34,1126,/u/irowerojas/localLatin/canon/Can.apost.34/C1525.6v.2.txt,1065,/u/irowerojas/localLatin/canon/Can.apost.23/BAV1341.7r.17.txt,Can.apost.23
1131,/u/irowerojas/localLatin/canon/Can.apost.35/C1525.6v.3.txt,Can.apost.35,1133,/u/irowerojas/localLatin/canon/Can.apost.35/KoeD213.8r.1.txt,823,/u/irowerojas/localLatin/canon/CORL.511.15/Brn425.39r.3.txt,CORL.511.15
1133,/u/irowerojas/localLatin/canon/Can.apost.35/KoeD213.8r.1.txt,Can.apost.35,1131,/u/irowerojas/localLatin/canon/Can.apost.35/C1525.6v.3.txt,1036,/u/irowerojas/localLatin/canon/Can.apost.18/Hat42.145v.4.txt,Can.apost.18
1136,/u/irowerojas/localLatin/canon/Can.apost.36/C1525.6v.4.txt,Can.apost.36,1138,/u/irowerojas/localLatin/canon/Can.apost.36/KoeD213.8r.2.txt,990,/u/irowerojas/localLatin/canon/Can.apost.1/Hat42.144r.1.txt,Can.apost.1
1138,/u/irowerojas/localLatin/canon/Can.apost.36/KoeD213.8r.2.txt,Can.apost.36,1136,/u/irowerojas/localLatin/canon/Can.apost.36/C1525.6v.4.txt,68,/u/irowerojas/localLatin/canon/CANC.314.11/Hat42.158r.2.txt,CANC.314.11
1141,/u/irowerojas/localLatin/canon/Can.apost.37/BN2123.84v.8.txt,Can.apost.37,1143,/u/irowerojas/localLatin/canon/Can.apost.37/Hat42.147v.2.txt,39,/u/irowerojas/localLatin/canon/CAGD.506.50 (addit.)/WlfH1062.15v.1.txt,CAGD.506.50 (addit.)
1143,/u/irowerojas/localLatin/canon/Can.apost.37/Hat42.147v.2.txt,Can.apost.37,1141,/u/irowerojas/localLatin/canon/Can.apost.37/BN2123.84v.8.txt,1003,/u/irowerojas/localLatin/canon/Can.apost.11/Vat5845.7v.3.txt,Can.apost.11
1144,/u/irowerojas/localLatin/canon/Can.apost.37/KoeD213.8r.3.txt,Can.apost.37,1143,/u/irowerojas/localLatin/canon/Can.apost.37/Hat42.147v.2.txt,811,/u/irowerojas/localLatin/canon/CORA.441.7/BAV1341.49v.18.txt,CORA.441.7
1147,/u/irowerojas/localLatin/canon/Can.apost.38/C1525.6v.6.txt,Can.apost.38,1148,/u/irowerojas/localLatin/canon/Can.apost.38/Hat42.147v.3.txt,926,/u/irowerojas/localLatin/canon/CTOL.397.9/BAVPal575.4r.3.txt,CTOL.397.9
1148,/u/irowerojas/localLatin/canon/Can.apost.38/Hat42.147v.3.txt,Can.apost.38,1147,/u/irowerojas/localLatin/canon/Can.apost.38/C1525.6v.6.txt,307,/u/irowerojas/localLatin/canon/CARL.314.16/BAV1341.45v.4.txt,CARL.314.16
1154,/u/irowerojas/localLatin/canon/Can.apost.39/KoeD213.8v.2.txt,Can.apost.39,1155,/u/irowerojas/localLatin/canon/Can.apost.39/Vat5845.9v.2.txt,184,/u/irowerojas/localLatin/canon/CANT.328.1/BAV1341.16v.26.txt,CANT.328.1
1155,/u/irowerojas/localLatin/canon/Can.apost.39/Vat5845.9v.2.txt,Can.apost.39,1154,/u/irowerojas/localLatin/canon/Can.apost.39/KoeD213.8v.2.txt,716,/u/irowerojas/localLatin/canon/CNIC.325.17/BN2123.86r.1.txt,CNIC.325.17
1158,/u/irowerojas/localLatin/canon/Can.apost.4/Hat42.144r.4.txt,Can.apost.4,1159,/u/irowerojas/localLatin/canon/Can.apost.4/KoeD213.4v.7.txt,103,/u/irowerojas/localLatin/canon/CANC.314.18/D1723.547.5.txt,CANC.314.18
1159,/u/irowerojas/localLatin/canon/Can.apost.4/KoeD213.4v.7.txt,Can.apost.4,1158,/u/irowerojas/localLatin/canon/Can.apost.4/Hat42.144r.4.txt,1162,/u/irowerojas/localLatin/canon/Can.apost.40/C1525.7r.2.txt,Can.apost.40
1162,/u/irowerojas/localLatin/canon/Can.apost.40/C1525.7r.2.txt,Can.apost.40,1165,/u/irowerojas/localLatin/canon/Can.apost.40/Vat5845.9v.3.txt,386,/u/irowerojas/localLatin/canon/CAUX.561.38/Kob58.41r.4.txt,CAUX.561.38
1165,/u/irowerojas/localLatin/canon/Can.apost.40/Vat5845.9v.3.txt,Can.apost.40,1162,/u/irowerojas/localLatin/canon/Can.apost.40/C1525.7r.2.txt,268,/u/irowerojas/localLatin/canon/CANT.328.3/Hat42.168v.1.txt,CANT.328.3
1168,/u/irowerojas/localLatin/canon/Can.apost.41/Hat42.148r.3.txt,Can.apost.41,1171,/u/irowerojas/localLatin/canon/Can.apost.41/Vat5845.9v.4.txt,631,/u/irowerojas/localLatin/canon/CNEO.315.13/Hat42.161v.4.txt,CNEO.315.13
1170,/u/irowerojas/localLatin/canon/Can.apost.41/KoeD213.9v.1.txt,Can.apost.41,1171,/u/irowerojas/localLatin/canon/Can.apost.41/Vat5845.9v.4.txt,691,/u/irowerojas/localLatin/canon/CNIC.325.11/KoeD213.13v.3.txt,CNIC.325.11
1171,/u/irowerojas/localLatin/canon/Can.apost.41/Vat5845.9v.4.txt,Can.apost.41,1168,/u/irowerojas/localLatin/canon/Can.apost.41/Hat42.148r.3.txt,106,/u/irowerojas/localLatin/canon/CANC.314.19/BAV1341.12r.6.txt,CANC.314.19
1174,/u/irowerojas/localLatin/canon/Can.apost.42/C1525.7r.4.txt,Can.apost.42,1175,/u/irowerojas/localLatin/canon/Can.apost.42/Hat42.148v.1.txt,888,/u/irowerojas/localLatin/canon/CORL.541.19/BN2123.94v.3.txt,CORL.541.19
1175,/u/irowerojas/localLatin/canon/Can.apost.42/Hat42.148v.1.txt,Can.apost.42,1174,/u/irowerojas/localLatin/canon/Can.apost.42/C1525.7r.4.txt,535,/u/irowerojas/localLatin/canon/CGAN.355.8/Hat42.165r.1.txt,CGAN.355.8
1177,/u/irowerojas/localLatin/canon/Can.apost.42/Vat5845.10r.1.txt,Can.apost.42,1174,/u/irowerojas/localLatin/canon/Can.apost.42/C1525.7r.4.txt,1148,/u/irowerojas/localLatin/canon/Can.apost.38/Hat42.147v.3.txt,Can.apost.38
1178,/u/irowerojas/localLatin/canon/Can.apost.43/BAV1341.7v.13.txt,Can.apost.43,1181,/u/irowerojas/localLatin/canon/Can.apost.43/KoeD213.9v.3.txt,1256,/u/irowerojas/localLatin/canon/RPWO.758.1/BAVPal582.5r.1.txt,RPWO.758.1
1181,/u/irowerojas/localLatin/canon/Can.apost.43/KoeD213.9v.3.txt,Can.apost.43,1178,/u/irowerojas/localLatin/canon/Can.apost.43/BAV1341.7v.13.txt,8,/u/irowerojas/localLatin/canon/CAGD.506.21/BN2123.92r.1.txt,CAGD.506.21
1185,/u/irowerojas/localLatin/canon/Can.apost.44/Hat42.148v.3.txt,Can.apost.44,1186,/u/irowerojas/localLatin/canon/Can.apost.44/KoeD213.9v.4.txt,213,/u/irowerojas/localLatin/canon/CANT.328.15/D1723.537.8.txt,CANT.328.15
1186,/u/irowerojas/localLatin/canon/Can.apost.44/KoeD213.9v.4.txt,Can.apost.44,1185,/u/irowerojas/localLatin/canon/Can.apost.44/Hat42.148v.3.txt,393,/u/irowerojas/localLatin/canon/CAUX.561.6/Kob58.36r.3.txt,CAUX.561.6
1189,/u/irowerojas/localLatin/canon/Can.apost.45/C1525.7v.2.txt,Can.apost.45,1191,/u/irowerojas/localLatin/canon/Can.apost.45/KoeD213.9v.5.txt,707,/u/irowerojas/localLatin/canon/CNIC.325.15/C1525.13r.1.txt,CNIC.325.15
1191,/u/irowerojas/localLatin/canon/Can.apost.45/KoeD213.9v.5.txt,Can.apost.45,1189,/u/irowerojas/localLatin/canon/Can.apost.45/C1525.7v.2.txt,93,/u/irowerojas/localLatin/canon/CANC.314.16/D1723.525.3.txt,CANC.314.16
1195,/u/irowerojas/localLatin/canon/Can.apost.46/Hat42.148v.5.txt,Can.apost.46,1197,/u/irowerojas/localLatin/canon/Can.apost.46/Vat5845.10r.5.txt,548,/u/irowerojas/localLatin/canon/CLAO.300.13/D1723.557.6.txt,CLAO.300.13
1197,/u/irowerojas/localLatin/canon/Can.apost.46/Vat5845.10r.5.txt,Can.apost.46,1195,/u/irowerojas/localLatin/canon/Can.apost.46/Hat42.148v.5.txt,751,/u/irowerojas/localLatin/canon/CNIC.325.4/D1723.557.9.txt,CNIC.325.4
