example_id,model_name,model_short,model_type,layer,method,repr,pooling,D,tau,baseline_tau,abtt_tau,query_index,candidate_index,query_file_id,candidate_file_id,query_path,candidate_path,query_folder_id,candidate_folder_id,candidate_label,candidate_role,gold_similar,baseline_score,abtt_score,baseline_pred,abtt_pred,bucket,baseline_disagrees,baseline_margin,abtt_margin,baseline_margin_abs,abtt_margin_abs,bucket_slot,methods_available
282,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,706,704,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/KoeD213.25v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/D1723.524.5.txt,CNEO.315.1,CNEO.315.1,CNEO.315.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
283,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,462,461,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.21/D1723.535.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.21/Brn425.32r.3.txt,CCHA.451.21,CCHA.451.21,CCHA.451.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
284,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,992,991,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.26/Brn425.43v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.26/BN2123.90v.3.txt,CORL.511.26,CORL.511.26,CORL.511.26,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
285,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,829,825,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.15/KoeD213.15r.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.15/BN1454.48v.2.txt,CNIC.325.15,CNIC.325.15,CNIC.325.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
286,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,946,947,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORA.441.5/BAV1341.49v.15.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORA.441.5/BAV1341.49v.16.txt,CORA.441.5,CORA.441.5,CORA.441.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
287,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,804,805,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.11/D1723.522.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.11/Hat42.153r.1.txt,CNIC.325.11,CNIC.325.11,CNIC.325.11,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
288,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,862,861,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.2/Hat42.150v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.2/C1525.11r.2.txt,CNIC.325.2,CNIC.325.2,CNIC.325.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
289,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,820,816,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.13/KoeD213.14v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.13/Brn425.15v.4.txt,CNIC.325.13,CNIC.325.13,CNIC.325.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
290,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1546,1547,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.46/KoeD213.9v.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.46/Vat5845.10r.5.txt,Can.apost.46,Can.apost.46,Can.apost.46,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
291,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,646,645,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.13/D1723.557.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.13/Brn425.57v.2.txt,CLAO.300.13,CLAO.300.13,CLAO.300.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
292,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1348,1346,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.10/Vat5845.7v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.10/Hat42.144v.5.txt,Can.apost.10,Can.apost.10,Can.apost.10,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
293,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,908,907,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.9/C1525.12r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.9/Brn425.20r.2.txt,CNIC.325.9,CNIC.325.9,CNIC.325.9,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
294,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1280,1279,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.655.6/WlfH1062.13v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.655.6/BAV1341.94v.4.txt,CTOL.655.6,CTOL.655.6,CTOL.655.6,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
295,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,216,215,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.8/BN1454.57r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.8/BAV1341.11v.4.txt,CANC.314.8,CANC.314.8,CANC.314.8,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
296,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1529,1528,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.43/C1525.7r.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.43/BAV1341.7v.13.txt,Can.apost.43,Can.apost.43,Can.apost.43,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
297,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1489,1488,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.36/Vat5845.9r.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.36/KoeD213.8r.2.txt,Can.apost.36,Can.apost.36,Can.apost.36,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
298,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,205,208,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.6/BAV1341.11v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.6/Hat42.157v.1.txt,CANC.314.6,CANC.314.6,CANC.314.6,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
299,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1524,1526,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.42/C1525.7r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.42/KoeD213.9v.2.txt,Can.apost.42,Can.apost.42,Can.apost.42,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
300,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,135,134,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.19/Brn425.21v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.19/BN1454.58r.1.txt,CANC.314.19,CANC.314.19,CANC.314.19,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
301,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,235,236,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.11/BAV1341.17v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.11/Brn425.35r.1.txt,CANT.328.11,CANT.328.11,CANT.328.11,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
302,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1105,1104,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.397.8/BAVPal575.4r.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.397.8/BAV1341.62v.1.txt,CTOL.397.8,CTOL.397.8,CTOL.397.8,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
303,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,880,877,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.4/C1525.11v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.4/BN1454.47r.1.txt,CNIC.325.4,CNIC.325.4,CNIC.325.4,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
304,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1572,1573,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/Hat42.149r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/KoeD213.10r.3.txt,Can.apost.50,Can.apost.50,Can.apost.50,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
305,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,647,648,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.2/Brn425.15v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.2/D1723.520.3.txt,CLAO.300.2,CLAO.300.2,CLAO.300.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
306,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1553,1555,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.48/BAV1341.7v.18.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.48/Hat42.149r.2.txt,Can.apost.48,Can.apost.48,Can.apost.48,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
307,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,547,545,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.17/KoeD213.30v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.17/D1723.531.5.txt,CGAN.355.17,CGAN.355.17,CGAN.355.17,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
308,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1518,1516,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.41/Hat42.148r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.41/BAV1341.7v.11.txt,Can.apost.41,Can.apost.41,Can.apost.41,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
309,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,70,71,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.63/Brn425.28v.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.63/D1723.531.11.txt,CAGD.506.63,CAGD.506.63,CAGD.506.63,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
310,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1570,1574,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/BN2123.89r.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/Vat5845.10v.2.txt,Can.apost.50,Can.apost.50,Can.apost.50,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
311,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,266,263,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.17/D1723.558.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.17/BAV1341.17v.7.txt,CANT.328.17,CANT.328.17,CANT.328.17,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
312,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,952,953,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.1/BAV1341.54v.16.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.1/CamCC279.68.1.txt,CORL.511.1,CORL.511.1,CORL.511.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
313,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1405,1406,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.21/BN2123.81v.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.21/C1525.5v.5.txt,Can.apost.21,Can.apost.21,Can.apost.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
314,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,590,595,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.8/BN1454.59v.7.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.8/KoeD213.29v.6.txt,CGAN.355.8,CGAN.355.8,CGAN.355.8,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
315,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,702,704,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/Brn425.20r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/D1723.524.5.txt,CNEO.315.1,CNEO.315.1,CNEO.315.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
316,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1558,1563,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.49/BAV1341.7v.19.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.49/Vat5845.10v.1.txt,Can.apost.49,Can.apost.49,Can.apost.49,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
317,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1202,1203,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.633.56/BAV1341.76r.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.633.56/WlfH1062.11v.3.txt,CTOL.633.56,CTOL.633.56,CTOL.633.56,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
318,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,870,871,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.3/BN2123.96v.8.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.3/Brn425.20v.2.txt,CNIC.325.3,CNIC.325.3,CNIC.325.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
319,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,994,995,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.27/BAV1341.55v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.27/BN2123.91r.8.txt,CORL.511.27,CORL.511.27,CORL.511.27,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
320,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1484,1482,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.35/Vat5845.9r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.35/Hat42.147r.5.txt,Can.apost.35,Can.apost.35,Can.apost.35,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
321,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,469,468,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.27/D1723.527.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.27/Brn425.23v.3.txt,CCHA.451.27,CCHA.451.27,CCHA.451.27,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
322,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,706,702,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/KoeD213.25v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/Brn425.20r.3.txt,CNEO.315.1,CNEO.315.1,CNEO.315.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
323,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,704,705,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/D1723.524.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.1/Hat42.160v.6.txt,CNEO.315.1,CNEO.315.1,CNEO.315.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
324,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,664,663,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.42/D1723.555.8.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.42/Brn425.55v.7.txt,CLAO.300.42,CLAO.300.42,CLAO.300.42,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
325,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,133,137,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.19/BAV1341.12r.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.19/D1723.525.4.txt,CANC.314.19,CANC.314.19,CANC.314.19,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
326,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,1518,1517,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.41/Hat42.148r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.41/C1525.7r.3.txt,Can.apost.41,Can.apost.41,Can.apost.41,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
327,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,378,377,/projects/beto/irowerojas/localLatin/data/canon_labelled/CARL.501?.18/D1723.538.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CARL.501?.18/Brn425.36r.2.txt,CARL.501?.18,CARL.501?.18,CARL.501?.18,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
328,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,652,653,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.23/Brn425.55r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.23/D1723.554.11.txt,CLAO.300.23,CLAO.300.23,CLAO.300.23,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
329,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,538,539,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.16/BN1454.60r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.16/C1525.25v.6.txt,CGAN.355.16,CGAN.355.16,CGAN.355.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
330,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,828,829,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.15/Hat42.153v.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.15/KoeD213.15r.2.txt,CNIC.325.15,CNIC.325.15,CNIC.325.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
331,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,322,321,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.6/C1525.28r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.6/Brn425.34v.5.txt,CANT.328.6,CANT.328.6,CANT.328.6,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
332,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,276,277,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.2/BAV1341.16v.27.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.2/BN2123.92r.7.txt,CANT.328.2,CANT.328.2,CANT.328.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
333,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,475,474,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.5/D1723.551.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.5/Brn425.51v.6.txt,CCHA.451.5,CCHA.451.5,CCHA.451.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
334,bowphs/PhilTa,PhilTa,t5,1,abtt_optimal,hidden,mean,10,0.4170854271356784,0.8944723618090452,0.4170854271356784,,,383,385,/projects/beto/irowerojas/localLatin/data/canon_labelled/CARL.501?.22/BAV1341.46v.8.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CARL.501?.22/D1723.520.1.txt,CARL.501?.22,CARL.501?.22,CARL.501?.22,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
